CENTRAL_HISTORY_PROBE_SUMMARY={"total":136,"usable":90,"byAgency":{"meti":{"total":34,"usable":24},"jpo":{"total":24,"usable":15},"smea":{"total":18,"usable":7},"anre":{"total":60,"usable":44}}}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2018,"kind":"grant:04_09","url":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2018/2018_04_09.xlsx","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2018/2018_04_09.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2018,"kind":"index:ippankyousou_chouhi","url":"https://www.enecho.meti.go.jp/appli/conclusion/ippankyousou_chouhi/2018/","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/ippankyousou_chouhi/2018/","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2018,"kind":"index:zuiikeiyaku_chouhi","url":"https://www.enecho.meti.go.jp/appli/conclusion/zuiikeiyaku_chouhi/2018/","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/zuiikeiyaku_chouhi/2018/","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2018,"kind":"index:zuiikeiyaku_itaku","url":"https://www.enecho.meti.go.jp/appli/conclusion/zuiikeiyaku_itaku/2018/","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/zuiikeiyaku_itaku/2018/","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2019,"kind":"grant:4-9","url":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2019/2019_4-9.xlsx","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2019/2019_4-9.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2019,"kind":"grant:10-3","url":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2019/2019_10-3.xlsx","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2019/2019_10-3.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2019,"kind":"grant:4_9","url":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2019/2019_4_9.xlsx","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2019/2019_4_9.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2019,"kind":"grant:10_3","url":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2019/2019_10_3.xlsx","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2019/2019_10_3.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2019,"kind":"grant:04_09","url":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2019/2019_04_09.xlsx","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2019/2019_04_09.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2019,"kind":"grant:10_03","url":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2019/2019_10_03.xlsx","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2019/2019_10_03.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2019,"kind":"index:ippankyousou_chouhi","url":"https://www.enecho.meti.go.jp/appli/conclusion/ippankyousou_chouhi/2019/","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/ippankyousou_chouhi/2019/","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2019,"kind":"index:ippankyousou_itaku","url":"https://www.enecho.meti.go.jp/appli/conclusion/ippankyousou_itaku/2019/","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/ippankyousou_itaku/2019/","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2019,"kind":"index:zuiikeiyaku_chouhi","url":"https://www.enecho.meti.go.jp/appli/conclusion/zuiikeiyaku_chouhi/2019/","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/zuiikeiyaku_chouhi/2019/","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2019,"kind":"index:zuiikeiyaku_itaku","url":"https://www.enecho.meti.go.jp/appli/conclusion/zuiikeiyaku_itaku/2019/","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/zuiikeiyaku_itaku/2019/","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2020,"kind":"grant:4-9","url":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2020/2020_4-9.xlsx","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2020/2020_4-9.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2020,"kind":"grant:10-3","url":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2020/2020_10-3.xlsx","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2020/2020_10-3.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2020,"kind":"grant:4_9","url":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2020/2020_4_9.xlsx","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2020/2020_4_9.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2020,"kind":"grant:10_3","url":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2020/2020_10_3.xlsx","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2020/2020_10_3.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2020,"kind":"grant:04_09","url":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2020/2020_04_09.xlsx","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2020/2020_04_09.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2020,"kind":"grant:10_03","url":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2020/2020_10_03.xlsx","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/hojokinkoufu/2020/2020_10_03.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2020,"kind":"index:ippankyousou_chouhi","url":"https://www.enecho.meti.go.jp/appli/conclusion/ippankyousou_chouhi/2020/","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/ippankyousou_chouhi/2020/","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"anre","year":2020,"kind":"index:ippankyousou_itaku","url":"https://www.enecho.meti.go.jp/appli/conclusion/ippankyousou_itaku/2020/","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.enecho.meti.go.jp/appli/conclusion/ippankyousou_itaku/2020/","contentType":"text/html; charset=UTF-8"}
